year;age_group_m;marital_status_m;marital_status_w;age_group_w;count
2007;20-24 anni;In unione domestica registrata;Celibe/nubile;25-29 anni;0
2007;20-24 anni;In unione domestica registrata;Celibe/nubile;30-34 anni;0
2007;20-24 anni;In unione domestica registrata;Celibe/nubile;35-39 anni;0
2007;20-24 anni;In unione domestica registrata;Celibe/nubile;40-49 anni;0
2007;20-24 anni;In unione domestica registrata;Celibe/nubile;50-59 anni;0
2007;20-24 anni;In unione domestica registrata;Celibe/nubile;60 anni o più;0
2007;20-24 anni;In unione domestica registrata;Vedovo/a;Meno di 20 anni;0
2007;20-24 anni;In unione domestica registrata;Vedovo/a;20-24 anni;0
2007;20-24 anni;In unione domestica registrata;Vedovo/a;25-29 anni;0
2007;20-24 anni;In unione domestica registrata;Vedovo/a;30-34 anni;0
2007;20-24 anni;In unione domestica registrata;Vedovo/a;35-39 anni;0
2007;20-24 anni;In unione domestica registrata;Vedovo/a;40-49 anni;0
2007;20-24 anni;In unione domestica registrata;Vedovo/a;50-59 anni;0
2007;20-24 anni;In unione domestica registrata;Vedovo/a;60 anni o più;0
2007;20-24 anni;In unione domestica registrata;Divorziato/a;Meno di 20 anni;0
2007;20-24 anni;In unione domestica registrata;Divorziato/a;20-24 anni;0
2007;20-24 anni;In unione domestica registrata;Divorziato/a;25-29 anni;0
2007;20-24 anni;In unione domestica registrata;Divorziato/a;30-34 anni;0
2007;20-24 anni;In unione domestica registrata;Divorziato/a;35-39 anni;0
2007;20-24 anni;In unione domestica registrata;Divorziato/a;40-49 anni;0
2007;20-24 anni;In unione domestica registrata;Divorziato/a;50-59 anni;0
2007;20-24 anni;In unione domestica registrata;Divorziato/a;60 anni o più;0
2007;20-24 anni;In unione domestica registrata;In unione domestica registrata;Meno di 20 anni;0
2007;20-24 anni;In unione domestica registrata;In unione domestica registrata;20-24 anni;0
2007;20-24 anni;In unione domestica registrata;In unione domestica registrata;25-29 anni;0
2007;20-24 anni;In unione domestica registrata;In unione domestica registrata;30-34 anni;0
2007;20-24 anni;In unione domestica registrata;In unione domestica registrata;35-39 anni;0
2007;20-24 anni;In unione domestica registrata;In unione domestica registrata;40-49 anni;0
2007;20-24 anni;In unione domestica registrata;In unione domestica registrata;50-59 anni;0
2007;20-24 anni;In unione domestica registrata;In unione domestica registrata;60 anni o più;0
2007;20-24 anni;In unione domestica registrata;Altro (Non coniugato/a, unione domestica sciolta);Meno di 20 anni;0
2007;20-24 anni;In unione domestica registrata;Altro (Non coniugato/a, unione domestica sciolta);20-24 anni;0
2007;20-24 anni;In unione domestica registrata;Altro (Non coniugato/a, unione domestica sciolta);25-29 anni;0
2007;20-24 anni;In unione domestica registrata;Altro (Non coniugato/a, unione domestica sciolta);30-34 anni;0
2007;20-24 anni;In unione domestica registrata;Altro (Non coniugato/a, unione domestica sciolta);35-39 anni;0
2007;20-24 anni;In unione domestica registrata;Altro (Non coniugato/a, unione domestica sciolta);40-49 anni;0
2007;20-24 anni;In unione domestica registrata;Altro (Non coniugato/a, unione domestica sciolta);50-59 anni;0
2007;20-24 anni;In unione domestica registrata;Altro (Non coniugato/a, unione domestica sciolta);60 anni o più;0
2007;20-24 anni;Altro (Non coniugato/a, unione domestica sciolta);Celibe/nubile;Meno di 20 anni;0
2007;20-24 anni;Altro (Non coniugato/a, unione domestica sciolta);Celibe/nubile;20-24 anni;0
2007;20-24 anni;Altro (Non coniugato/a, unione domestica sciolta);Celibe/nubile;25-29 anni;0
2007;20-24 anni;Altro (Non coniugato/a, unione domestica sciolta);Celibe/nubile;30-34 anni;0
2007;20-24 anni;Altro (Non coniugato/a, unione domestica sciolta);Celibe/nubile;35-39 anni;0
2007;20-24 anni;Altro (Non coniugato/a, unione domestica sciolta);Celibe/nubile;40-49 anni;0
2007;20-24 anni;Altro (Non coniugato/a, unione domestica sciolta);Celibe/nubile;50-59 anni;0
2007;20-24 anni;Altro (Non coniugato/a, unione domestica sciolta);Celibe/nubile;60 anni o più;0
2007;20-24 anni;Altro (Non coniugato/a, unione domestica sciolta);Vedovo/a;Meno di 20 anni;0
2007;20-24 anni;Altro (Non coniugato/a, unione domestica sciolta);Vedovo/a;20-24 anni;0
2007;20-24 anni;Altro (Non coniugato/a, unione domestica sciolta);Vedovo/a;25-29 anni;0
2007;20-24 anni;Altro (Non coniugato/a, unione domestica sciolta);Vedovo/a;30-34 anni;0
2007;20-24 anni;Altro (Non coniugato/a, unione domestica sciolta);Vedovo/a;35-39 anni;0
2007;20-24 anni;Altro (Non coniugato/a, unione domestica sciolta);Vedovo/a;40-49 anni;0
2007;20-24 anni;Altro (Non coniugato/a, unione domestica sciolta);Vedovo/a;50-59 anni;0
2007;20-24 anni;Altro (Non coniugato/a, unione domestica sciolta);Vedovo/a;60 anni o più;0
2007;20-24 anni;Altro (Non coniugato/a, unione domestica sciolta);Divorziato/a;Meno di 20 anni;0
2007;20-24 anni;Altro (Non coniugato/a, unione domestica sciolta);Divorziato/a;20-24 anni;0
2007;20-24 anni;Altro (Non coniugato/a, unione domestica sciolta);Divorziato/a;25-29 anni;0
2007;20-24 anni;Altro (Non coniugato/a, unione domestica sciolta);Divorziato/a;30-34 anni;0
2007;20-24 anni;Altro (Non coniugato/a, unione domestica sciolta);Divorziato/a;35-39 anni;0
2007;20-24 anni;Altro (Non coniugato/a, unione domestica sciolta);Divorziato/a;40-49 anni;0
2007;20-24 anni;Altro (Non coniugato/a, unione domestica sciolta);Divorziato/a;50-59 anni;0
2007;20-24 anni;Altro (Non coniugato/a, unione domestica sciolta);Divorziato/a;60 anni o più;0
2007;20-24 anni;Altro (Non coniugato/a, unione domestica sciolta);In unione domestica registrata;Meno di 20 anni;0
2007;20-24 anni;Altro (Non coniugato/a, unione domestica sciolta);In unione domestica registrata;20-24 anni;0
2007;20-24 anni;Altro (Non coniugato/a, unione domestica sciolta);In unione domestica registrata;25-29 anni;0
2007;20-24 anni;Altro (Non coniugato/a, unione domestica sciolta);In unione domestica registrata;30-34 anni;0
2007;20-24 anni;Altro (Non coniugato/a, unione domestica sciolta);In unione domestica registrata;35-39 anni;0
2007;20-24 anni;Altro (Non coniugato/a, unione domestica sciolta);In unione domestica registrata;40-49 anni;0
2007;20-24 anni;Altro (Non coniugato/a, unione domestica sciolta);In unione domestica registrata;50-59 anni;0
2007;20-24 anni;Altro (Non coniugato/a, unione domestica sciolta);In unione domestica registrata;60 anni o più;0
2007;20-24 anni;Altro (Non coniugato/a, unione domestica sciolta);Altro (Non coniugato/a, unione domestica sciolta);Meno di 20 anni;0
2007;20-24 anni;Altro (Non coniugato/a, unione domestica sciolta);Altro (Non coniugato/a, unione domestica sciolta);20-24 anni;0
2007;20-24 anni;Altro (Non coniugato/a, unione domestica sciolta);Altro (Non coniugato/a, unione domestica sciolta);25-29 anni;0
2007;20-24 anni;Altro (Non coniugato/a, unione domestica sciolta);Altro (Non coniugato/a, unione domestica sciolta);30-34 anni;0
2007;20-24 anni;Altro (Non coniugato/a, unione domestica sciolta);Altro (Non coniugato/a, unione domestica sciolta);35-39 anni;0
2007;20-24 anni;Altro (Non coniugato/a, unione domestica sciolta);Altro (Non coniugato/a, unione domestica sciolta);40-49 anni;0
2007;20-24 anni;Altro (Non coniugato/a, unione domestica sciolta);Altro (Non coniugato/a, unione domestica sciolta);50-59 anni;0
2007;20-24 anni;Altro (Non coniugato/a, unione domestica sciolta);Altro (Non coniugato/a, unione domestica sciolta);60 anni o più;0
2007;25-29 anni;Celibe/nubile;Celibe/nubile;Meno di 20 anni;155
2007;25-29 anni;Celibe/nubile;Celibe/nubile;20-24 anni;2142
2007;25-29 anni;Celibe/nubile;Celibe/nubile;25-29 anni;4068
2007;25-29 anni;Celibe/nubile;Celibe/nubile;30-34 anni;976
2007;25-29 anni;Celibe/nubile;Celibe/nubile;35-39 anni;138
2007;25-29 anni;Celibe/nubile;Celibe/nubile;40-49 anni;34
2007;25-29 anni;Celibe/nubile;Celibe/nubile;50-59 anni;5
2007;25-29 anni;Celibe/nubile;Celibe/nubile;60 anni o più;0
2007;25-29 anni;Celibe/nubile;Vedovo/a;Meno di 20 anni;0
2007;25-29 anni;Celibe/nubile;Vedovo/a;20-24 anni;2
2007;25-29 anni;Celibe/nubile;Vedovo/a;25-29 anni;2
2007;25-29 anni;Celibe/nubile;Vedovo/a;30-34 anni;1
2007;25-29 anni;Celibe/nubile;Vedovo/a;35-39 anni;1
2007;25-29 anni;Celibe/nubile;Vedovo/a;40-49 anni;4
2007;25-29 anni;Celibe/nubile;Vedovo/a;50-59 anni;0
2007;25-29 anni;Celibe/nubile;Vedovo/a;60 anni o più;3
2007;25-29 anni;Celibe/nubile;Divorziato/a;Meno di 20 anni;0
2007;25-29 anni;Celibe/nubile;Divorziato/a;20-24 anni;32
2007;25-29 anni;Celibe/nubile;Divorziato/a;25-29 anni;159
2007;25-29 anni;Celibe/nubile;Divorziato/a;30-34 anni;180
2007;25-29 anni;Celibe/nubile;Divorziato/a;35-39 anni;92
2007;25-29 anni;Celibe/nubile;Divorziato/a;40-49 anni;120
2007;25-29 anni;Celibe/nubile;Divorziato/a;50-59 anni;43
2007;25-29 anni;Celibe/nubile;Divorziato/a;60 anni o più;4
2007;25-29 anni;Celibe/nubile;In unione domestica registrata;Meno di 20 anni;0
2007;25-29 anni;Celibe/nubile;In unione domestica registrata;20-24 anni;0
2007;25-29 anni;Celibe/nubile;In unione domestica registrata;25-29 anni;0
2007;25-29 anni;Celibe/nubile;In unione domestica registrata;30-34 anni;0
2007;25-29 anni;Celibe/nubile;In unione domestica registrata;35-39 anni;0
2007;25-29 anni;Celibe/nubile;In unione domestica registrata;40-49 anni;0
2007;25-29 anni;Celibe/nubile;In unione domestica registrata;50-59 anni;0
2007;25-29 anni;Celibe/nubile;In unione domestica registrata;60 anni o più;0
2007;25-29 anni;Celibe/nubile;Altro (Non coniugato/a, unione domestica sciolta);Meno di 20 anni;0
2007;25-29 anni;Celibe/nubile;Altro (Non coniugato/a, unione domestica sciolta);20-24 anni;0
2007;25-29 anni;Celibe/nubile;Altro (Non coniugato/a, unione domestica sciolta);25-29 anni;1
2007;25-29 anni;Celibe/nubile;Altro (Non coniugato/a, unione domestica sciolta);30-34 anni;1
2007;25-29 anni;Celibe/nubile;Altro (Non coniugato/a, unione domestica sciolta);35-39 anni;0
2007;25-29 anni;Celibe/nubile;Altro (Non coniugato/a, unione domestica sciolta);40-49 anni;0
2007;25-29 anni;Celibe/nubile;Altro (Non coniugato/a, unione domestica sciolta);50-59 anni;0
2007;25-29 anni;Celibe/nubile;Altro (Non coniugato/a, unione domestica sciolta);60 anni o più;0
2007;25-29 anni;Vedovo/a;Celibe/nubile;Meno di 20 anni;0
2007;25-29 anni;Vedovo/a;Celibe/nubile;20-24 anni;2
2007;25-29 anni;Vedovo/a;Celibe/nubile;25-29 anni;1
2007;25-29 anni;Vedovo/a;Celibe/nubile;30-34 anni;2
2007;25-29 anni;Vedovo/a;Celibe/nubile;35-39 anni;0
2007;25-29 anni;Vedovo/a;Celibe/nubile;40-49 anni;0
2007;25-29 anni;Vedovo/a;Celibe/nubile;50-59 anni;0
2007;25-29 anni;Vedovo/a;Celibe/nubile;60 anni o più;0
2007;25-29 anni;Vedovo/a;Vedovo/a;Meno di 20 anni;0
2007;25-29 anni;Vedovo/a;Vedovo/a;20-24 anni;0
2007;25-29 anni;Vedovo/a;Vedovo/a;25-29 anni;0
2007;25-29 anni;Vedovo/a;Vedovo/a;30-34 anni;0
2007;25-29 anni;Vedovo/a;Vedovo/a;35-39 anni;0
2007;25-29 anni;Vedovo/a;Vedovo/a;40-49 anni;0
2007;25-29 anni;Vedovo/a;Vedovo/a;50-59 anni;0
2007;25-29 anni;Vedovo/a;Vedovo/a;60 anni o più;0
2007;25-29 anni;Vedovo/a;Divorziato/a;Meno di 20 anni;0
2007;25-29 anni;Vedovo/a;Divorziato/a;20-24 anni;0
2007;25-29 anni;Vedovo/a;Divorziato/a;25-29 anni;0
2007;25-29 anni;Vedovo/a;Divorziato/a;30-34 anni;0
2007;25-29 anni;Vedovo/a;Divorziato/a;35-39 anni;0
2007;25-29 anni;Vedovo/a;Divorziato/a;40-49 anni;0
2007;25-29 anni;Vedovo/a;Divorziato/a;50-59 anni;0
2007;25-29 anni;Vedovo/a;Divorziato/a;60 anni o più;0
2007;25-29 anni;Vedovo/a;In unione domestica registrata;Meno di 20 anni;0
2007;25-29 anni;Vedovo/a;In unione domestica registrata;20-24 anni;0
2007;25-29 anni;Vedovo/a;In unione domestica registrata;25-29 anni;0
2007;25-29 anni;Vedovo/a;In unione domestica registrata;30-34 anni;0
2007;25-29 anni;Vedovo/a;In unione domestica registrata;35-39 anni;0
2007;25-29 anni;Vedovo/a;In unione domestica registrata;40-49 anni;0
2007;25-29 anni;Vedovo/a;In unione domestica registrata;50-59 anni;0
2007;25-29 anni;Vedovo/a;In unione domestica registrata;60 anni o più;0
2007;25-29 anni;Vedovo/a;Altro (Non coniugato/a, unione domestica sciolta);Meno di 20 anni;0
2007;25-29 anni;Vedovo/a;Altro (Non coniugato/a, unione domestica sciolta);20-24 anni;0
2007;25-29 anni;Vedovo/a;Altro (Non coniugato/a, unione domestica sciolta);25-29 anni;0
2007;25-29 anni;Vedovo/a;Altro (Non coniugato/a, unione domestica sciolta);30-34 anni;0
2007;25-29 anni;Vedovo/a;Altro (Non coniugato/a, unione domestica sciolta);35-39 anni;0
2007;25-29 anni;Vedovo/a;Altro (Non coniugato/a, unione domestica sciolta);40-49 anni;0
2007;25-29 anni;Vedovo/a;Altro (Non coniugato/a, unione domestica sciolta);50-59 anni;0
2007;25-29 anni;Vedovo/a;Altro (Non coniugato/a, unione domestica sciolta);60 anni o più;0
2007;25-29 anni;Divorziato/a;Celibe/nubile;Meno di 20 anni;22
2007;25-29 anni;Divorziato/a;Celibe/nubile;20-24 anni;105
2007;25-29 anni;Divorziato/a;Celibe/nubile;25-29 anni;89
2007;25-29 anni;Divorziato/a;Celibe/nubile;30-34 anni;24
2007;25-29 anni;Divorziato/a;Celibe/nubile;35-39 anni;3
2007;25-29 anni;Divorziato/a;Celibe/nubile;40-49 anni;2
2007;25-29 anni;Divorziato/a;Celibe/nubile;50-59 anni;0
2007;25-29 anni;Divorziato/a;Celibe/nubile;60 anni o più;0
2007;25-29 anni;Divorziato/a;Vedovo/a;Meno di 20 anni;0
2007;25-29 anni;Divorziato/a;Vedovo/a;20-24 anni;0
2007;25-29 anni;Divorziato/a;Vedovo/a;25-29 anni;0
2007;25-29 anni;Divorziato/a;Vedovo/a;30-34 anni;1
2007;25-29 anni;Divorziato/a;Vedovo/a;35-39 anni;0
2007;25-29 anni;Divorziato/a;Vedovo/a;40-49 anni;1
2007;25-29 anni;Divorziato/a;Vedovo/a;50-59 anni;0
2007;25-29 anni;Divorziato/a;Vedovo/a;60 anni o più;0
2007;25-29 anni;Divorziato/a;Divorziato/a;Meno di 20 anni;0
2007;25-29 anni;Divorziato/a;Divorziato/a;20-24 anni;8
2007;25-29 anni;Divorziato/a;Divorziato/a;25-29 anni;24
2007;25-29 anni;Divorziato/a;Divorziato/a;30-34 anni;24
2007;25-29 anni;Divorziato/a;Divorziato/a;35-39 anni;9
2007;25-29 anni;Divorziato/a;Divorziato/a;40-49 anni;18
2007;25-29 anni;Divorziato/a;Divorziato/a;50-59 anni;4
2007;25-29 anni;Divorziato/a;Divorziato/a;60 anni o più;1
2007;25-29 anni;Divorziato/a;In unione domestica registrata;Meno di 20 anni;0
2007;25-29 anni;Divorziato/a;In unione domestica registrata;20-24 anni;0
2007;25-29 anni;Divorziato/a;In unione domestica registrata;25-29 anni;0
2007;25-29 anni;Divorziato/a;In unione domestica registrata;30-34 anni;0
2007;25-29 anni;Divorziato/a;In unione domestica registrata;35-39 anni;0
2007;25-29 anni;Divorziato/a;In unione domestica registrata;40-49 anni;0
2007;25-29 anni;Divorziato/a;In unione domestica registrata;50-59 anni;0
2007;25-29 anni;Divorziato/a;In unione domestica registrata;60 anni o più;0
2007;25-29 anni;Divorziato/a;Altro (Non coniugato/a, unione domestica sciolta);Meno di 20 anni;0
2007;25-29 anni;Divorziato/a;Altro (Non coniugato/a, unione domestica sciolta);20-24 anni;0
2007;25-29 anni;Divorziato/a;Altro (Non coniugato/a, unione domestica sciolta);25-29 anni;0
2007;25-29 anni;Divorziato/a;Altro (Non coniugato/a, unione domestica sciolta);30-34 anni;0
2007;25-29 anni;Divorziato/a;Altro (Non coniugato/a, unione domestica sciolta);35-39 anni;0
2007;25-29 anni;Divorziato/a;Altro (Non coniugato/a, unione domestica sciolta);40-49 anni;0
2007;25-29 anni;Divorziato/a;Altro (Non coniugato/a, unione domestica sciolta);50-59 anni;0
2007;25-29 anni;Divorziato/a;Altro (Non coniugato/a, unione domestica sciolta);60 anni o più;0
2007;25-29 anni;In unione domestica registrata;Celibe/nubile;Meno di 20 anni;0
2007;25-29 anni;In unione domestica registrata;Celibe/nubile;20-24 anni;0
2007;25-29 anni;In unione domestica registrata;Celibe/nubile;25-29 anni;0
2007;25-29 anni;In unione domestica registrata;Celibe/nubile;30-34 anni;0
2007;25-29 anni;In unione domestica registrata;Celibe/nubile;35-39 anni;0
2007;25-29 anni;In unione domestica registrata;Celibe/nubile;40-49 anni;0
2007;25-29 anni;In unione domestica registrata;Celibe/nubile;50-59 anni;0
2007;25-29 anni;In unione domestica registrata;Celibe/nubile;60 anni o più;0
2007;25-29 anni;In unione domestica registrata;Vedovo/a;Meno di 20 anni;0
2007;25-29 anni;In unione domestica registrata;Vedovo/a;20-24 anni;0
2007;25-29 anni;In unione domestica registrata;Vedovo/a;25-29 anni;0
2007;25-29 anni;In unione domestica registrata;Vedovo/a;30-34 anni;0
2007;25-29 anni;In unione domestica registrata;Vedovo/a;35-39 anni;0
2007;25-29 anni;In unione domestica registrata;Vedovo/a;40-49 anni;0
2007;25-29 anni;In unione domestica registrata;Vedovo/a;50-59 anni;0
2007;25-29 anni;In unione domestica registrata;Vedovo/a;60 anni o più;0
2007;25-29 anni;In unione domestica registrata;Divorziato/a;Meno di 20 anni;0
2007;25-29 anni;In unione domestica registrata;Divorziato/a;20-24 anni;0
2007;25-29 anni;In unione domestica registrata;Divorziato/a;25-29 anni;0
2007;25-29 anni;In unione domestica registrata;Divorziato/a;30-34 anni;0
2007;25-29 anni;In unione domestica registrata;Divorziato/a;35-39 anni;0
2007;25-29 anni;In unione domestica registrata;Divorziato/a;40-49 anni;0
2007;25-29 anni;In unione domestica registrata;Divorziato/a;50-59 anni;0
2007;25-29 anni;In unione domestica registrata;Divorziato/a;60 anni o più;0
2007;25-29 anni;In unione domestica registrata;In unione domestica registrata;Meno di 20 anni;0
2007;25-29 anni;In unione domestica registrata;In unione domestica registrata;20-24 anni;0
2007;25-29 anni;In unione domestica registrata;In unione domestica registrata;25-29 anni;0
2007;25-29 anni;In unione domestica registrata;In unione domestica registrata;30-34 anni;0
2007;25-29 anni;In unione domestica registrata;In unione domestica registrata;35-39 anni;0
2007;25-29 anni;In unione domestica registrata;In unione domestica registrata;40-49 anni;0
2007;25-29 anni;In unione domestica registrata;In unione domestica registrata;50-59 anni;0
2007;25-29 anni;In unione domestica registrata;In unione domestica registrata;60 anni o più;0
2007;25-29 anni;In unione domestica registrata;Altro (Non coniugato/a, unione domestica sciolta);Meno di 20 anni;0
2007;25-29 anni;In unione domestica registrata;Altro (Non coniugato/a, unione domestica sciolta);20-24 anni;0
2007;25-29 anni;In unione domestica registrata;Altro (Non coniugato/a, unione domestica sciolta);25-29 anni;0
2007;25-29 anni;In unione domestica registrata;Altro (Non coniugato/a, unione domestica sciolta);30-34 anni;0
2007;25-29 anni;In unione domestica registrata;Altro (Non coniugato/a, unione domestica sciolta);35-39 anni;0
2007;25-29 anni;In unione domestica registrata;Altro (Non coniugato/a, unione domestica sciolta);40-49 anni;0
2007;25-29 anni;In unione domestica registrata;Altro (Non coniugato/a, unione domestica sciolta);50-59 anni;0
2007;25-29 anni;In unione domestica registrata;Altro (Non coniugato/a, unione domestica sciolta);60 anni o più;0
2007;25-29 anni;Altro (Non coniugato/a, unione domestica sciolta);Celibe/nubile;Meno di 20 anni;0
2007;25-29 anni;Altro (Non coniugato/a, unione domestica sciolta);Celibe/nubile;20-24 anni;0
2007;25-29 anni;Altro (Non coniugato/a, unione domestica sciolta);Celibe/nubile;25-29 anni;0
2007;25-29 anni;Altro (Non coniugato/a, unione domestica sciolta);Celibe/nubile;30-34 anni;0
2007;25-29 anni;Altro (Non coniugato/a, unione domestica sciolta);Celibe/nubile;35-39 anni;0
2007;25-29 anni;Altro (Non coniugato/a, unione domestica sciolta);Celibe/nubile;40-49 anni;0
2007;25-29 anni;Altro (Non coniugato/a, unione domestica sciolta);Celibe/nubile;50-59 anni;0
2007;25-29 anni;Altro (Non coniugato/a, unione domestica sciolta);Celibe/nubile;60 anni o più;0
2007;25-29 anni;Altro (Non coniugato/a, unione domestica sciolta);Vedovo/a;Meno di 20 anni;0
2007;25-29 anni;Altro (Non coniugato/a, unione domestica sciolta);Vedovo/a;20-24 anni;0
2007;25-29 anni;Altro (Non coniugato/a, unione domestica sciolta);Vedovo/a;25-29 anni;0
2007;25-29 anni;Altro (Non coniugato/a, unione domestica sciolta);Vedovo/a;30-34 anni;0
2007;25-29 anni;Altro (Non coniugato/a, unione domestica sciolta);Vedovo/a;35-39 anni;0
2007;25-29 anni;Altro (Non coniugato/a, unione domestica sciolta);Vedovo/a;40-49 anni;0
2007;25-29 anni;Altro (Non coniugato/a, unione domestica sciolta);Vedovo/a;50-59 anni;0
2007;25-29 anni;Altro (Non coniugato/a, unione domestica sciolta);Vedovo/a;60 anni o più;0
2007;25-29 anni;Altro (Non coniugato/a, unione domestica sciolta);Divorziato/a;Meno di 20 anni;0
2007;25-29 anni;Altro (Non coniugato/a, unione domestica sciolta);Divorziato/a;20-24 anni;0
2007;25-29 anni;Altro (Non coniugato/a, unione domestica sciolta);Divorziato/a;25-29 anni;0
2007;25-29 anni;Altro (Non coniugato/a, unione domestica sciolta);Divorziato/a;30-34 anni;0
2007;25-29 anni;Altro (Non coniugato/a, unione domestica sciolta);Divorziato/a;35-39 anni;0
