person_id;household_id;birth;gender;primary_hh;role;marital_status;children_in_hh;singles_in_hh;partners_in_hh;hh_size;htype;married_in_hh;age;death_av;leave_av;birth_av;birth_unmarried_av;new_couple_av;marriage_av;couple_split_av;divorce_av;membership_id;marriage_date
794;100953;1926;F;5717925;partner;2.0;0;0;2;2;210;2;84;1;0;1;0;0;1;0;1;794_100953;1969.0
795;621900;1926;F;5717926;partner;2.0;0;0;2;2;210;2;84;1;0;1;0;0;1;0;1;795_621900;1994.0
798;100956;1960;M;5717929;partner;2.0;2;0;2;4;220;2;50;1;0;0;0;0;1;0;1;798_100956;1989.0
799;621903;1960;M;5717930;partner;2.0;2;0;2;4;220;2;50;1;0;0;0;0;1;0;1;799_621903;1986.0
800;100956;1968;F;5717931;partner;2.0;2;0;2;4;220;2;42;1;0;1;0;0;1;0;1;800_100956;1989.0
801;621903;1968;F;5717932;partner;2.0;2;0;2;4;220;2;42;1;0;1;0;0;1;0;1;801_621903;1986.0
815;100980;1942;F;5717946;partner;2.0;0;0;2;2;210;2;68;1;0;1;0;0;1;0;1;815_100980;1988.0
816;621927;1942;F;5717947;partner;2.0;0;0;2;2;210;2;68;1;0;1;0;0;1;0;1;816_621927;1963.0
817;1142874;1942;F;5717948;partner;2.0;0;0;2;2;210;2;68;1;0;1;0;0;1;0;1;817_1142874;1995.0
818;100980;1943;M;5717949;partner;2.0;0;0;2;2;210;2;67;1;0;0;0;0;1;0;1;818_100980;1988.0
819;621927;1943;M;5717950;partner;2.0;0;0;2;2;210;2;67;1;0;0;0;0;1;0;1;819_621927;1963.0
820;1142874;1943;M;5717951;partner;2.0;0;0;2;2;210;2;67;1;0;0;0;0;1;0;1;820_1142874;1995.0
827;101007;1968;M;5717958;partner;2.0;1;0;2;3;220;2;42;1;0;0;0;0;1;0;1;827_101007;2007.0
828;621954;1968;M;5717959;partner;2.0;1;0;2;3;220;2;42;1;0;0;0;0;1;0;1;828_621954;2001.0
829;101007;1973;F;5717960;partner;2.0;1;0;2;3;220;2;37;1;0;1;0;0;1;0;1;829_101007;2007.0
830;621954;1973;F;5717961;partner;2.0;1;0;2;3;220;2;37;1;0;1;0;0;1;0;1;830_621954;2001.0
834;101023;1966;M;5717965;partner;2.0;3;0;2;5;220;2;44;1;0;0;0;0;1;0;1;834_101023;1985.0
835;101023;1967;F;5717966;partner;2.0;3;0;2;5;220;2;43;1;0;1;0;0;1;0;1;835_101023;1985.0
839;101024;1946;M;5717970;partner;2.0;0;0;2;2;210;2;64;1;0;0;0;0;1;0;1;839_101024;2002.0
840;101024;1951;F;5717971;partner;2.0;0;0;2;2;210;2;59;1;0;1;0;0;1;0;1;840_101024;2002.0
841;101028;1973;M;5717972;partner;2.0;0;0;2;2;210;2;37;1;0;0;0;0;1;0;1;841_101028;2000.0
842;621975;1973;M;5717973;partner;2.0;0;0;2;2;210;2;37;1;0;0;0;0;1;0;1;842_621975;2010.0
843;101028;1981;F;5717974;partner;2.0;0;0;2;2;210;2;29;1;0;1;0;0;1;0;1;843_101028;2000.0
844;621975;1981;F;5717975;partner;2.0;0;0;2;2;210;2;29;1;0;1;0;0;1;0;1;844_621975;2010.0
864;101064;1941;F;5717995;partner;2.0;0;0;2;2;210;2;69;1;0;1;0;0;1;0;1;864_101064;2005.0
865;622011;1941;F;5717996;partner;2.0;0;0;2;2;210;2;69;1;0;1;0;0;1;0;1;865_622011;2001.0
866;101064;1944;M;5717997;partner;2.0;0;0;2;2;210;2;66;1;0;0;0;0;1;0;1;866_101064;2005.0
867;622011;1944;M;5717998;partner;2.0;0;0;2;2;210;2;66;1;0;0;0;0;1;0;1;867_622011;2001.0
868;101065;1951;F;5717999;partner;2.0;0;0;2;2;210;2;59;1;0;1;0;0;1;0;1;868_101065;1976.0
869;622012;1951;F;5718000;partner;2.0;0;0;2;2;210;2;59;1;0;1;0;0;1;0;1;869_622012;1976.0
870;101065;1961;M;5718001;partner;2.0;0;0;2;2;210;2;49;1;0;0;0;0;1;0;1;870_101065;1976.0
871;622012;1961;M;5718002;partner;2.0;0;0;2;2;210;2;49;1;0;0;0;0;1;0;1;871_622012;1976.0
872;101066;1942;M;5718003;partner;2.0;0;0;2;2;210;2;68;1;0;0;0;0;1;0;1;872_101066;2000.0
873;101066;1946;F;5718004;partner;2.0;0;0;2;2;210;2;64;1;0;1;0;0;1;0;1;873_101066;2000.0
875;101071;1934;M;5718006;partner;2.0;0;0;2;2;210;2;76;1;0;0;0;0;1;0;1;875_101071;1959.0
876;622018;1934;M;5718007;partner;2.0;0;0;2;2;210;2;76;1;0;0;0;0;1;0;1;876_622018;1977.0
877;101071;1935;F;5718008;partner;2.0;0;0;2;2;210;2;75;1;0;1;0;0;1;0;1;877_101071;1959.0
878;622018;1935;F;5718009;partner;2.0;0;0;2;2;210;2;75;1;0;1;0;0;1;0;1;878_622018;1977.0
887;101095;1941;M;5718018;partner;2.0;0;0;2;2;210;2;69;1;0;0;0;0;1;0;1;887_101095;1977.0
888;622042;1941;M;5718019;partner;2.0;0;0;2;2;210;2;69;1;0;0;0;0;1;0;1;888_622042;1995.0
889;101095;1947;F;5718020;partner;2.0;0;0;2;2;210;2;63;1;0;1;0;0;1;0;1;889_101095;1977.0
890;622042;1947;F;5718021;partner;2.0;0;0;2;2;210;2;63;1;0;1;0;0;1;0;1;890_622042;1995.0
895;101107;1965;F;5718026;partner;2.0;2;0;2;4;220;2;45;1;0;1;0;0;1;0;1;895_101107;1984.0
896;101107;1966;M;5718027;partner;2.0;2;0;2;4;220;2;44;1;0;0;0;0;1;0;1;896_101107;1984.0
901;101129;1947;M;5718032;partner;2.0;1;0;2;3;220;2;63;1;0;0;0;0;1;0;1;901_101129;2004.0
902;101129;1949;F;5718033;partner;2.0;1;0;2;3;220;2;61;1;0;1;0;0;1;0;1;902_101129;2004.0
904;101132;1942;M;5718035;partner;2.0;0;0;2;2;210;2;68;1;0;0;0;0;1;0;1;904_101132;2006.0
905;101132;1944;F;5718036;partner;2.0;0;0;2;2;210;2;66;1;0;1;0;0;1;0;1;905_101132;2006.0
906;101148;1935;M;5718037;partner;2.0;0;0;2;2;210;2;75;1;0;0;0;0;1;0;1;906_101148;1977.0
907;622095;1935;M;5718038;partner;2.0;0;0;2;2;210;2;75;1;0;0;0;0;1;0;1;907_622095;2002.0
908;101148;1945;F;5718039;partner;2.0;0;0;2;2;210;2;65;1;0;1;0;0;1;0;1;908_101148;1977.0
909;622095;1945;F;5718040;partner;2.0;0;0;2;2;210;2;65;1;0;1;0;0;1;0;1;909_622095;2002.0
915;101190;1945;F;5718046;partner;2.0;0;0;2;2;210;2;65;1;0;1;0;0;1;0;1;915_101190;2007.0
916;101190;1946;F;5718047;partner;2.0;0;0;2;2;210;2;64;1;0;1;0;0;1;0;1;916_101190;2007.0
917;101191;1944;M;5718048;partner;2.0;1;0;2;3;220;2;66;1;0;0;0;0;1;0;1;917_101191;2007.0
918;101191;1948;F;5718049;partner;2.0;1;0;2;3;220;2;62;1;0;1;0;0;1;0;1;918_101191;2007.0
929;101210;1930;M;5718060;partner;2.0;0;0;2;2;210;2;80;1;0;0;0;0;1;0;1;929_101210;1958.0
930;622157;1930;M;5718061;partner;2.0;0;0;2;2;210;2;80;1;0;0;0;0;1;0;1;930_622157;2008.0
931;1143104;1930;M;5718062;partner;2.0;0;0;2;2;210;2;80;1;0;0;0;0;1;0;1;931_1143104;1997.0
932;101210;1933;F;5718063;partner;2.0;0;0;2;2;210;2;77;1;0;1;0;0;1;0;1;932_101210;1958.0
933;622157;1933;F;5718064;partner;2.0;0;0;2;2;210;2;77;1;0;1;0;0;1;0;1;933_622157;2008.0
934;1143104;1933;F;5718065;partner;2.0;0;0;2;2;210;2;77;1;0;1;0;0;1;0;1;934_1143104;1997.0
935;101214;1944;F;5718066;partner;2.0;0;0;2;2;210;2;66;1;0;1;0;0;1;0;1;935_101214;2003.0
936;622161;1944;F;5718067;partner;2.0;0;0;2;2;210;2;66;1;0;1;0;0;1;0;1;936_622161;1980.0
937;101214;1945;M;5718068;partner;2.0;0;0;2;2;210;2;65;1;0;0;0;0;1;0;1;937_101214;2003.0
938;622161;1945;M;5718069;partner;2.0;0;0;2;2;210;2;65;1;0;0;0;0;1;0;1;938_622161;1980.0
946;101250;1940;M;5718077;partner;2.0;0;0;2;2;210;2;70;1;0;0;0;0;1;0;1;946_101250;2000.0
947;101250;1943;F;5718078;partner;2.0;0;0;2;2;210;2;67;1;0;1;0;0;1;0;1;947_101250;2000.0
956;101268;1953;M;5718087;partner;2.0;0;0;2;2;210;2;57;1;0;0;0;0;1;0;1;956_101268;1997.0
957;622215;1953;M;5718088;partner;2.0;0;0;2;2;210;2;57;1;0;0;0;0;1;0;1;957_622215;2009.0
958;101268;1964;F;5718089;partner;2.0;0;0;2;2;210;2;46;1;0;1;0;0;1;0;1;958_101268;1997.0
959;622215;1964;F;5718090;partner;2.0;0;0;2;2;210;2;46;1;0;1;0;0;1;0;1;959_622215;2009.0
960;101275;1949;M;5718091;partner;2.0;0;0;2;2;210;2;61;1;0;0;0;0;1;0;1;960_101275;1997.0
961;101275;1965;F;5718092;partner;2.0;0;0;2;2;210;2;45;1;0;1;0;0;1;0;1;961_101275;1997.0
974;101309;1970;M;5718105;partner;2.0;2;0;2;4;220;2;40;1;0;0;0;0;1;0;1;974_101309;1994.0
975;622256;1970;M;5718106;partner;2.0;2;0;2;4;220;2;40;1;0;0;0;0;1;0;1;975_622256;1994.0
976;101309;1970;F;5718107;partner;2.0;2;0;2;4;220;2;40;1;0;1;0;0;1;0;1;976_101309;1994.0
977;622256;1970;F;5718108;partner;2.0;2;0;2;4;220;2;40;1;0;1;0;0;1;0;1;977_622256;1994.0
991;101320;1972;M;5718122;partner;2.0;1;0;2;3;220;2;38;1;0;0;0;0;1;0;1;991_101320;1998.0
992;101320;1977;F;5718123;partner;2.0;1;0;2;3;220;2;33;1;0;1;0;0;1;0;1;992_101320;1998.0
1006;101329;1962;M;5718137;partner;2.0;4;0;2;6;220;2;48;1;0;0;0;0;1;0;1;1006_101329;2001.0
1007;622276;1962;M;5718138;partner;2.0;4;0;2;6;220;2;48;1;0;0;0;0;1;0;1;1007_622276;1991.0
1008;101329;1972;F;5718139;partner;2.0;4;0;2;6;220;2;38;1;0;1;0;0;1;0;1;1008_101329;2001.0
1009;622276;1972;F;5718140;partner;2.0;4;0;2;6;220;2;38;1;0;1;0;0;1;0;1;1009_622276;1991.0
1018;101332;1958;M;5718149;partner;2.0;1;0;2;3;220;2;52;1;0;0;0;0;1;0;1;1018_101332;1989.0
1019;622279;1958;M;5718150;partner;2.0;1;0;2;3;220;2;52;1;0;0;0;0;1;0;1;1019_622279;2002.0
1020;1143226;1958;M;5718151;partner;2.0;1;0;2;3;220;2;52;1;0;0;0;0;1;0;1;1020_1143226;2006.0
1021;1664173;1958;M;5718152;partner;2.0;1;0;2;3;220;2;52;1;0;0;0;0;1;0;1;1021_1664173;2000.0
1022;101332;1958;F;5718153;partner;2.0;1;0;2;3;220;2;52;1;0;1;0;0;1;0;1;1022_101332;1989.0
1023;622279;1958;F;5718154;partner;2.0;1;0;2;3;220;2;52;1;0;1;0;0;1;0;1;1023_622279;2002.0
1024;1143226;1958;F;5718155;partner;2.0;1;0;2;3;220;2;52;1;0;1;0;0;1;0;1;1024_1143226;2006.0
1025;1664173;1958;F;5718156;partner;2.0;1;0;2;3;220;2;52;1;0;1;0;0;1;0;1;1025_1664173;2000.0
1034;101343;1965;F;5718165;partner;2.0;0;0;2;2;210;2;45;1;0;1;0;0;1;0;1;1034_101343;1988.0
1035;622290;1965;F;5718166;partner;2.0;0;0;2;2;210;2;45;1;0;1;0;0;1;0;1;1035_622290;2002.0
1036;1143237;1965;F;5718167;partner;2.0;0;0;2;2;210;2;45;1;0;1;0;0;1;0;1;1036_1143237;2004.0
1037;101343;1968;M;5718168;partner;2.0;0;0;2;2;210;2;42;1;0;0;0;0;1;0;1;1037_101343;1988.0
1038;622290;1968;M;5718169;partner;2.0;0;0;2;2;210;2;42;1;0;0;0;0;1;0;1;1038_622290;2002.0
1039;1143237;1968;M;5718170;partner;2.0;0;0;2;2;210;2;42;1;0;0;0;0;1;0;1;1039_1143237;2004.0
1040;101346;1969;M;5718171;partner;2.0;2;0;2;4;220;2;41;1;0;0;0;0;1;0;1;1040_101346;2002.0
1041;622293;1969;M;5718172;partner;2.0;2;0;2;4;220;2;41;1;0;0;0;0;1;0;1;1041_622293;1990.0
1042;1143240;1969;M;5718173;partner;2.0;2;0;2;4;220;2;41;1;0;0;0;0;1;0;1;1042_1143240;1996.0
1043;1664187;1969;M;5718174;partner;2.0;2;0;2;4;220;2;41;1;0;0;0;0;1;0;1;1043_1664187;1996.0
1044;101346;1970;F;5718175;partner;2.0;2;0;2;4;220;2;40;1;0;1;0;0;1;0;1;1044_101346;2002.0
1045;622293;1970;F;5718176;partner;2.0;2;0;2;4;220;2;40;1;0;1;0;0;1;0;1;1045_622293;1990.0
1046;1143240;1970;F;5718177;partner;2.0;2;0;2;4;220;2;40;1;0;1;0;0;1;0;1;1046_1143240;1996.0
1047;1664187;1970;F;5718178;partner;2.0;2;0;2;4;220;2;40;1;0;1;0;0;1;0;1;1047_1664187;1996.0
1081;101354;1967;M;5718212;partner;2.0;2;0;2;4;220;2;43;1;0;0;0;0;1;0;1;1081_101354;1997.0
1082;622301;1967;M;5718213;partner;2.0;2;0;2;4;220;2;43;1;0;0;0;0;1;0;1;1082_622301;1993.0
1083;101354;1974;F;5718214;partner;2.0;2;0;2;4;220;2;36;1;0;1;0;0;1;0;1;1083_101354;1997.0
1084;622301;1974;F;5718215;partner;2.0;2;0;2;4;220;2;36;1;0;1;0;0;1;0;1;1084_622301;1993.0
1118;101373;1964;F;5718249;partner;2.0;1;0;2;3;220;2;46;1;0;1;0;0;1;0;1;1118_101373;1989.0
1119;622320;1964;F;5718250;partner;2.0;1;0;2;3;220;2;46;1;0;1;0;0;1;0;1;1119_622320;1998.0
1120;1143267;1964;F;5718251;partner;2.0;1;0;2;3;220;2;46;1;0;1;0;0;1;0;1;1120_1143267;1997.0
1121;101373;1971;M;5718252;partner;2.0;1;0;2;3;220;2;39;1;0;0;0;0;1;0;1;1121_101373;1989.0
1122;622320;1971;M;5718253;partner;2.0;1;0;2;3;220;2;39;1;0;0;0;0;1;0;1;1122_622320;1998.0
1123;1143267;1971;M;5718254;partner;2.0;1;0;2;3;220;2;39;1;0;0;0;0;1;0;1;1123_1143267;1997.0
1127;101374;1978;M;5718258;partner;2.0;2;0;2;4;220;2;32;1;0;0;0;0;1;0;1;1127_101374;2010.0
1128;101374;1983;F;5718259;partner;2.0;2;0;2;4;220;2;27;1;0;1;0;0;1;0;1;1128_101374;2010.0
1145;101386;1958;M;5718276;partner;2.0;0;0;2;2;210;2;52;1;0;0;0;0;1;0;1;1145_101386;1982.0
1146;622333;1958;M;5718277;partner;2.0;0;0;2;2;210;2;52;1;0;0;0;0;1;0;1;1146_622333;1983.0
1147;1143280;1958;M;5718278;partner;2.0;0;0;2;2;210;2;52;1;0;0;0;0;1;0;1;1147_1143280;1980.0
1148;101386;1960;F;5718279;partner;2.0;0;0;2;2;210;2;50;1;0;1;0;0;1;0;1;1148_101386;1982.0
1149;622333;1960;F;5718280;partner;2.0;0;0;2;2;210;2;50;1;0;1;0;0;1;0;1;1149_622333;1983.0
1150;1143280;1960;F;5718281;partner;2.0;0;0;2;2;210;2;50;1;0;1;0;0;1;0;1;1150_1143280;1980.0
1157;101393;1947;M;5718288;partner;2.0;0;0;2;2;210;2;63;1;0;0;0;0;1;0;1;1157_101393;1981.0
1158;101393;1951;F;5718289;partner;2.0;0;0;2;2;210;2;59;1;0;1;0;0;1;0;1;1158_101393;1981.0
1159;101397;1964;M;5718290;partner;2.0;0;0;2;2;210;2;46;1;0;0;0;0;1;0;1;1159_101397;2003.0
1160;622344;1964;M;5718291;partner;2.0;0;0;2;2;210;2;46;1;0;0;0;0;1;0;1;1160_622344;1996.0
1161;101397;1965;F;5718292;partner;2.0;0;0;2;2;210;2;45;1;0;1;0;0;1;0;1;1161_101397;2003.0
1162;622344;1965;F;5718293;partner;2.0;0;0;2;2;210;2;45;1;0;1;0;0;1;0;1;1162_622344;1996.0
1163;101399;1947;M;5718294;partner;2.0;0;0;2;2;210;2;63;1;0;0;0;0;1;0;1;1163_101399;2009.0
1164;101399;1949;F;5718295;partner;2.0;0;0;2;2;210;2;61;1;0;1;0;0;1;0;1;1164_101399;2009.0
1165;101402;1947;F;5718296;partner;2.0;0;0;2;2;210;2;63;1;0;1;0;0;1;0;1;1165_101402;2002.0
1166;622349;1947;F;5718297;partner;2.0;0;0;2;2;210;2;63;1;0;1;0;0;1;0;1;1166_622349;1978.0
1167;101402;1948;M;5718298;partner;2.0;0;0;2;2;210;2;62;1;0;0;0;0;1;0;1;1167_101402;2002.0
1168;622349;1948;M;5718299;partner;2.0;0;0;2;2;210;2;62;1;0;0;0;0;1;0;1;1168_622349;1978.0
1169;101407;1949;M;5718300;partner;2.0;0;0;2;2;210;2;61;1;0;0;0;0;1;0;1;1169_101407;1985.0
1170;101407;1950;F;5718301;partner;2.0;0;0;2;2;210;2;60;1;0;1;0;0;1;0;1;1170_101407;1985.0
1171;101412;1950;M;5718302;partner;2.0;0;0;2;2;210;2;60;1;0;0;0;0;1;0;1;1171_101412;1982.0
1172;622359;1950;M;5718303;partner;2.0;0;0;2;2;210;2;60;1;0;0;0;0;1;0;1;1172_622359;2002.0
1173;101412;1955;F;5718304;partner;2.0;0;0;2;2;210;2;55;1;0;1;0;0;1;0;1;1173_101412;1982.0
1174;622359;1955;F;5718305;partner;2.0;0;0;2;2;210;2;55;1;0;1;0;0;1;0;1;1174_622359;2002.0
1175;101418;1954;M;5718306;partner;2.0;2;0;2;4;220;2;56;1;0;0;0;0;1;0;1;1175_101418;1982.0
1176;622365;1954;M;5718307;partner;2.0;2;0;2;4;220;2;56;1;0;0;0;0;1;0;1;1176_622365;2005.0
1177;101418;1958;F;5718308;partner;2.0;2;0;2;4;220;2;52;1;0;1;0;0;1;0;1;1177_101418;1982.0
1178;622365;1958;F;5718309;partner;2.0;2;0;2;4;220;2;52;1;0;1;0;0;1;0;1;1178_622365;2005.0
1183;101435;1967;M;5718314;partner;2.0;2;0;2;4;220;2;43;1;0;0;0;0;1;0;1;1183_101435;2005.0
1184;622382;1967;M;5718315;partner;2.0;2;0;2;4;220;2;43;1;0;0;0;0;1;0;1;1184_622382;1995.0
1185;1143329;1967;M;5718316;partner;2.0;2;0;2;4;220;2;43;1;0;0;0;0;1;0;1;1185_1143329;2000.0
1186;101435;1968;F;5718317;partner;2.0;2;0;2;4;220;2;42;1;0;1;0;0;1;0;1;1186_101435;2005.0
1187;622382;1968;F;5718318;partner;2.0;2;0;2;4;220;2;42;1;0;1;0;0;1;0;1;1187_622382;1995.0
1188;1143329;1968;F;5718319;partner;2.0;2;0;2;4;220;2;42;1;0;1;0;0;1;0;1;1188_1143329;2000.0
1195;101436;1968;M;5718326;partner;2.0;2;0;2;4;220;2;42;1;0;0;0;0;1;0;1;1195_101436;1998.0
1196;101436;1969;F;5718327;partner;2.0;2;0;2;4;220;2;41;1;0;1;0;0;1;0;1;1196_101436;1998.0
1200;101438;1944;F;5718331;partner;2.0;0;0;2;2;210;2;66;1;0;1;0;0;1;0;1;1200_101438;1969.0
1201;622385;1944;F;5718332;partner;2.0;0;0;2;2;210;2;66;1;0;1;0;0;1;0;1;1201_622385;1974.0
1202;101438;1945;M;5718333;partner;2.0;0;0;2;2;210;2;65;1;0;0;0;0;1;0;1;1202_101438;1969.0
1203;622385;1945;M;5718334;partner;2.0;0;0;2;2;210;2;65;1;0;0;0;0;1;0;1;1203_622385;1974.0
1204;101443;1973;M;5718335;partner;2.0;2;0;2;4;220;2;37;1;0;0;0;0;1;0;1;1204_101443;2002.0
1205;101443;1976;F;5718336;partner;2.0;2;0;2;4;220;2;34;1;0;1;0;0;1;0;1;1205_101443;2002.0
1208;101452;1977;F;5718339;partner;2.0;0;0;2;2;210;2;33;1;0;1;0;0;1;0;1;1208_101452;1997.0
1209;101452;1979;M;5718340;partner;2.0;0;0;2;2;210;2;31;1;0;0;0;0;1;0;1;1209_101452;1997.0
1224;101462;1973;M;5718355;partner;2.0;1;0;2;3;220;2;37;1;0;0;0;0;1;0;1;1224_101462;2007.0
1225;622409;1973;M;5718356;partner;2.0;1;0;2;3;220;2;37;1;0;0;0;0;1;0;1;1225_622409;1996.0
1226;101462;1977;F;5718357;partner;2.0;1;0;2;3;220;2;33;1;0;1;0;0;1;0;1;1226_101462;2007.0
1227;622409;1977;F;5718358;partner;2.0;1;0;2;3;220;2;33;1;0;1;0;0;1;0;1;1227_622409;1996.0
1234;101468;1981;M;5718365;partner;2.0;1;0;2;3;220;2;29;1;0;0;0;0;1;0;1;1234_101468;2006.0
1235;622415;1981;M;5718366;partner;2.0;1;0;2;3;220;2;29;1;0;0;0;0;1;0;1;1235_622415;2007.0
1236;101468;1985;F;5718367;partner;2.0;1;0;2;3;220;2;25;1;0;1;0;0;1;0;1;1236_101468;2006.0
1237;622415;1985;F;5718368;partner;2.0;1;0;2;3;220;2;25;1;0;1;0;0;1;0;1;1237_622415;2007.0
1255;101497;1945;F;5718386;partner;2.0;0;0;2;2;210;2;65;1;0;1;0;0;1;0;1;1255_101497;1971.0
1256;622444;1945;F;5718387;partner;2.0;0;0;2;2;210;2;65;1;0;1;0;0;1;0;1;1256_622444;1987.0
1257;101497;1945;M;5718388;partner;2.0;0;0;2;2;210;2;65;1;0;0;0;0;1;0;1;1257_101497;1971.0
1258;622444;1945;M;5718389;partner;2.0;0;0;2;2;210;2;65;1;0;0;0;0;1;0;1;1258_622444;1987.0
1263;101521;1951;M;5718394;partner;2.0;1;0;2;3;220;2;59;1;0;0;0;0;1;0;1;1263_101521;1977.0
1264;622468;1951;M;5718395;partner;2.0;1;0;2;3;220;2;59;1;0;0;0;0;1;0;1;1264_622468;2010.0
1265;101521;1952;F;5718396;partner;2.0;1;0;2;3;220;2;58;1;0;1;0;0;1;0;1;1265_101521;1977.0
1266;622468;1952;F;5718397;partner;2.0;1;0;2;3;220;2;58;1;0;1;0;0;1;0;1;1266_622468;2010.0
1270;101528;1936;M;5718401;partner;2.0;0;0;2;2;210;2;74;1;0;0;0;0;1;0;1;1270_101528;1986.0
1271;622475;1936;M;5718402;partner;2.0;0;0;2;2;210;2;74;1;0;0;0;0;1;0;1;1271_622475;1980.0
1272;101528;1939;F;5718403;partner;2.0;0;0;2;2;210;2;71;1;0;1;0;0;1;0;1;1272_101528;1986.0
1273;622475;1939;F;5718404;partner;2.0;0;0;2;2;210;2;71;1;0;1;0;0;1;0;1;1273_622475;1980.0
1274;101532;1963;F;5718405;partner;2.0;0;0;2;2;210;2;47;1;0;1;0;0;1;0;1;1274_101532;2002.0
1275;101532;1967;M;5718406;partner;2.0;0;0;2;2;210;2;43;1;0;0;0;0;1;0;1;1275_101532;2002.0
1282;101536;1935;M;5718413;partner;2.0;0;0;2;2;210;2;75;1;0;0;0;0;1;0;1;1282_101536;2007.0
1283;101536;1938;F;5718414;partner;2.0;0;0;2;2;210;2;72;1;0;1;0;0;1;0;1;1283_101536;2007.0
1284;101546;1978;F;5718415;partner;2.0;2;0;2;4;220;2;32;1;0;1;0;0;1;0;1;1284_101546;1998.0
1285;101546;1980;M;5718416;partner;2.0;2;0;2;4;220;2;30;1;0;0;0;0;1;0;1;1285_101546;1998.0
1288;101547;1953;F;5718419;partner;2.0;1;0;2;3;220;2;57;1;0;1;0;0;1;0;1;1288_101547;1988.0
1289;101547;1955;M;5718420;partner;2.0;1;0;2;3;220;2;55;1;0;0;0;0;1;0;1;1289_101547;1988.0
1291;101556;1980;F;5718422;partner;2.0;1;0;2;3;220;2;30;1;0;1;0;0;1;0;1;1291_101556;2008.0
1292;622503;1980;F;5718423;partner;2.0;1;0;2;3;220;2;30;1;0;1;0;0;1;0;1;1292_622503;2005.0
1293;101556;1981;M;5718424;partner;2.0;1;0;2;3;220;2;29;1;0;0;0;0;1;0;1;1293_101556;2008.0
1294;622503;1981;M;5718425;partner;2.0;1;0;2;3;220;2;29;1;0;0;0;0;1;0;1;1294_622503;2005.0
1300;101581;1949;M;5718431;partner;2.0;0;0;2;2;210;2;61;1;0;0;0;0;1;0;1;1300_101581;1997.0
1301;101581;1950;F;5718432;partner;2.0;0;0;2;2;210;2;60;1;0;1;0;0;1;0;1;1301_101581;1997.0
1303;101583;1968;F;5718434;partner;2.0;3;0;2;5;220;2;42;1;0;1;0;0;1;0;1;1303_101583;1990.0
1304;622530;1968;F;5718435;partner;2.0;3;0;2;5;220;2;42;1;0;1;0;0;1;0;1;1304_622530;2007.0
1305;1143477;1968;F;5718436;partner;2.0;3;0;2;5;220;2;42;1;0;1;0;0;1;0;1;1305_1143477;2003.0
1306;101583;1969;M;5718437;partner;2.0;3;0;2;5;220;2;41;1;0;0;0;0;1;0;1;1306_101583;1990.0
1307;622530;1969;M;5718438;partner;2.0;3;0;2;5;220;2;41;1;0;0;0;0;1;0;1;1307_622530;2007.0
1308;1143477;1969;M;5718439;partner;2.0;3;0;2;5;220;2;41;1;0;0;0;0;1;0;1;1308_1143477;2003.0
1318;101584;1956;M;5718449;partner;2.0;0;0;2;2;210;2;54;1;0;0;0;0;1;0;1;1318_101584;1980.0
1319;622531;1956;M;5718450;partner;2.0;0;0;2;2;210;2;54;1;0;0;0;0;1;0;1;1319_622531;1990.0
1320;101584;1959;F;5718451;partner;2.0;0;0;2;2;210;2;51;1;0;1;0;0;1;0;1;1320_101584;1980.0
1321;622531;1959;F;5718452;partner;2.0;0;0;2;2;210;2;51;1;0;1;0;0;1;0;1;1321_622531;1990.0
1322;101594;1956;M;5718453;partner;2.0;1;0;2;3;220;2;54;1;0;0;0;0;1;0;1;1322_101594;1999.0
1323;622541;1956;M;5718454;partner;2.0;1;0;2;3;220;2;54;1;0;0;0;0;1;0;1;1323_622541;2009.0
1324;101594;1958;F;5718455;partner;2.0;1;0;2;3;220;2;52;1;0;1;0;0;1;0;1;1324_101594;1999.0
1325;622541;1958;F;5718456;partner;2.0;1;0;2;3;220;2;52;1;0;1;0;0;1;0;1;1325_622541;2009.0
1328;101602;1937;M;5718459;partner;2.0;0;0;2;2;210;2;73;1;0;0;0;0;1;0;1;1328_101602;1971.0
1329;101602;1938;F;5718460;partner;2.0;0;0;2;2;210;2;72;1;0;1;0;0;1;0;1;1329_101602;1971.0
1330;101604;1937;F;5718461;partner;2.0;0;0;2;2;210;2;73;1;0;1;0;0;1;0;1;1330_101604;1963.0
1331;101604;1938;M;5718462;partner;2.0;0;0;2;2;210;2;72;1;0;0;0;0;1;0;1;1331_101604;1963.0
1332;101611;1970;M;5718463;partner;2.0;0;0;2;2;210;2;40;1;0;0;0;0;1;0;1;1332_101611;2002.0
1333;622558;1970;M;5718464;partner;2.0;0;0;2;2;210;2;40;1;0;0;0;0;1;0;1;1333_622558;2006.0
1334;101611;1975;F;5718465;partner;2.0;0;0;2;2;210;2;35;1;0;1;0;0;1;0;1;1334_101611;2002.0
1335;622558;1975;F;5718466;partner;2.0;0;0;2;2;210;2;35;1;0;1;0;0;1;0;1;1335_622558;2006.0
1337;101618;1947;F;5718468;partner;2.0;0;0;2;2;210;2;63;1;0;1;0;0;1;0;1;1337_101618;1969.0
1338;101618;1948;M;5718469;partner;2.0;0;0;2;2;210;2;62;1;0;0;0;0;1;0;1;1338_101618;1969.0
1344;101623;1953;M;5718475;partner;2.0;0;0;2;2;210;2;57;1;0;0;0;0;1;0;1;1344_101623;1994.0
1345;101623;1960;F;5718476;partner;2.0;0;0;2;2;210;2;50;1;0;1;0;0;1;0;1;1345_101623;1994.0
